ray_id,step,x,y,r,phi,dr,dphi,E,L
7,613,-98159063064.85231,27777718731.644154,102013740837.71259,2.865816448957724,-288536815.73810923,-0.0008002042531168647,298477321.29879993,-8.327568277777781e+18
8,613,-98158924349.75458,38888751942.47353,105581766688.87523,2.764382396909099,-278839524.7917351,-0.001045847562068422,297455535.9427231,-1.1658595588888881e+19
9,613,-98158804406.85721,49999763580.90593,110159553560.86978,2.6704722119870223,-267306207.061269,-0.0012352258532311957,296371855.54086864,-1.4989622900000004e+19
0,614,-98155804936.07756,-49999762800.52918,110156880505.75185,-2.670459859428751,-267304816.51128736,0.0012352858016762593,296371855.54086864,1.4989622900000004e+19
1,614,-98155925272.39078,-38888751489.94442,105578978298.36116,-2.764371938157265,-278838578.01055074,0.001045902805450727,297455535.9427231,1.1658595588888881e+19
2,614,-98156064443.7632,-27777718536.344616,102010855472.21225,-2.865808446688856,-288536284.32336646,0.0008002495211305033,298477321.29879993,8.327568277777781e+18
3,614,-98156190466.66412,-16666652257.330458,99561112008.62927,-2.9733995477945103,-295590718.9204512,0.000504068983630124,299285164.6648196,4.996540966666673e+18
4,614,-98156266230.99382,-5555554987.996416,98313360188.91017,-3.0850538889133237,-299316770.6826509,0.00017231501340901718,299734041.88516045,1.66551365555556e+18
5,614,-98156266230.99382,5555554987.996416,98313360188.91017,3.0850538889133237,-299316770.6826509,-0.00017231501340901718,299734041.88516045,-1.66551365555556e+18
6,614,-98156190466.66412,16666652257.330458,99561112008.62927,2.9733995477945103,-295590718.9204512,-0.000504068983630124,299285164.6648196,-4.996540966666673e+18
7,614,-98156064443.7632,27777718536.344616,102010855472.21225,2.865808446688856,-288536284.32336646,-0.0008002495211305033,298477321.29879993,-8.327568277777781e+18
8,614,-98155925272.39078,38888751489.94442,105578978298.36116,2.764371938157265,-278838578.01055074,-0.001045902805450727,297455535.9427231,-1.1658595588888881e+19
9,614,-98155804936.07756,49999762800.52918,110156880505.75185,2.670459859428751,-267304816.51128736,-0.0012352858016762593,296371855.54086864,-1.4989622900000004e+19
0,615,-98152805462.711,-49999762018.834656,110154207464.53987,-2.670447506270975,-267303425.86711866,0.001235345754173687,296371855.54086864,1.4989622900000004e+19
1,615,-98152926193.09203,-38888751036.64872,105576189917.31525,-2.764361478852976,-278837631.1598456,0.001045958053022612,297455535.9427231,1.1658595588888881e+19
2,615,-98153065821.50168,-27777718340.713326,102007970112.02626,-2.865800443967289,-288535752.86697525,0.0008002947929021202,298477321.29879993,8.327568277777781e+18
3,615,-98153192259.05447,-16666652209.71289,99558156102.46324,-2.9733945069550147,-295590514.2835304,0.000504098915938919,299285164.6648196,4.996540966666673e+18
4,615,-98153268272.9569,-5555554986.12014,98310367021.32106,-3.085052165710726,-299316747.1392383,0.0001723255062101416,299734041.88516045,1.66551365555556e+18
5,615,-98153268272.9569,5555554986.12014,98310367021.32106,3.085052165710726,-299316747.1392383,-0.0001723255062101416,299734041.88516045,-1.66551365555556e+18
6,615,-98153192259.05447,16666652209.71289,99558156102.46324,2.9733945069550147,-295590514.2835304,-0.000504098915938919,299285164.6648196,-4.996540966666673e+18
7,615,-98153065821.50168,27777718340.713326,102007970112.02626,2.865800443967289,-288535752.86697525,-0.0008002947929021202,298477321.29879993,-8.327568277777781e+18
8,615,-98152926193.09203,38888751036.64872,105576189917.31525,2.764361478852976,-278837631.1598456,-0.001045958053022612,297455535.9427231,-1.1658595588888881e+19
9,615,-98152805462.711,49999762018.834656,110154207464.53987,2.670447506270975,-267303425.86711866,-0.001235345754173687,296371855.54086864,-1.4989622900000004e+19
0,616,-98149805986.7573,-49999761235.82222,110151534437.23482,-2.670435152513654,-267302035.12875488,0.001235405710723813,296371855.54086864,1.4989622900000004e+19
1,616,-98149927111.85815,-38888750582.58631,105573401545.73819,-2.7643510189961904,-278836684.2396132,0.0010460133047844808,297455535.9427231,1.1658595588888881e+19
2,616,-98150067198.06767,-27777718144.75021,102005084757.15504,-2.865792440792985,-288535221.3689313,0.0008003400684321221,298477321.29879993,8.327568277777781e+18
3,616,-98150194050.96817,-16666652162.014406,99555200198.34366,-2.9733894658161826,-295590309.6298172,0.0005041288508932,299285164.6648196,4.996540966666673e+18
4,616,-98150270314.86357,-5555554984.2406435,98307373853.96739,-3.085050442403196,-299316723.5938472,0.00017233599996887902,299734041.88516045,1.66551365555556e+18
5,616,-98150270314.86357,5555554984.2406435,98307373853.96739,3.085050442403196,-299316723.5938472,-0.00017233599996887902,299734041.88516045,-1.66551365555556e+18
6,616,-98150194050.96817,16666652162.014406,99555200198.34366,2.9733894658161826,-295590309.6298172,-0.0005041288508932,299285164.6648196,-4.996540966666673e+18
7,616,-98150067198.06767,27777718144.75021,102005084757.15504,2.865792440792985,-288535221.3689313,-0.0008003400684321221,298477321.29879993,-8.327568277777781e+18
8,616,-98149927111.85815,38888750582.58631,105573401545.73819,2.7643510189961904,-278836684.2396132,-0.0010460133047844808,297455535.9427231,-1.1658595588888881e+19
9,616,-98149805986.7573,49999761235.82222,110151534437.23482,2.670435152513654,-267302035.12875488,-0.001235405710723813,296371855.54086864,-1.4989622900000004e+19
0,617,-98146806508.21619,-49999760451.4917,110148861423.83762,-2.670422798156747,-267300644.29618806,0.0012354656713269724,296371855.54086864,1.4989622900000004e+19
1,617,-98146928028.68896,-38888750127.75709,105570613183.63069,-2.7643405585868663,-278835737.24984694,0.0010460685607367377,297455535.9427231,1.1658595588888881e+19
2,617,-98147068573.46103,-27777717948.4552,102002199407.59901,-2.8657844371659076,-288534689.82923037,0.0008003853477209162,298477321.29879993,8.327568277777781e+18
3,617,-98147195842.40514,-16666652114.234976,99552244296.2707,-2.9733844243779877,-295590104.9593097,0.0005041587884932763,299285164.6648196,4.996540966666673e+18
4,617,-98147272356.71384,-5555554982.357943,98304380686.84918,-3.085048718990724,-299316700.04647744,0.0001723464946853459,299734041.88516045,1.66551365555556e+18
5,617,-98147272356.71384,5555554982.357943,98304380686.84918,3.085048718990724,-299316700.04647744,-0.0001723464946853459,299734041.88516045,-1.66551365555556e+18
6,617,-98147195842.40514,16666652114.234976,99552244296.2707,2.9733844243779877,-295590104.9593097,-0.0005041587884932763,299285164.6648196,-4.996540966666673e+18
7,617,-98147068573.46103,27777717948.4552,102002199407.59901,2.8657844371659076,-288534689.82923037,-0.0008003853477209162,298477321.29879993,-8.327568277777781e+18
8,617,-98146928028.68896,38888750127.75709,105570613183.63069,2.7643405585868663,-278835737.24984694,-0.0010460685607367377,297455535.9427231,-1.1658595588888881e+19
9,617,-98146806508.21619,49999760451.4917,110148861423.83762,2.670422798156747,-267300644.29618806,-0.0012354656713269724,296371855.54086864,-1.4989622900000004e+19
0,618,-98143807027.08748,-49999759665.84293,110146188424.34921,-2.6704104432002143,-267299253.36941022,0.0012355256359834988,296371855.54086864,1.4989622900000004e+19
1,618,-98143928943.58426,-38888749672.16097,105567824830.99344,-2.7643300976249616,-278834790.1905404,0.0010461238208797866,297455535.9427231,1.1658595588888881e+19
2,618,-98144069947.68166,-27777717751.828262,101999314063.3586,-2.8657764330860185,-288534158.2478682,0.0008004306307689093,298477321.29879993,8.327568277777781e+18
3,618,-98144197633.36537,-16666652066.374554,99549288396.24454,-2.973379382640404,-295589900.2720061,0.0005041887287394574,299285164.6648196,4.996540966666673e+18
4,618,-98144274398.50768,-5555554980.472057,98301387519.96646,-3.0850469954732995,-299316676.4971287,0.00017235699035965865,299734041.88516045,1.66551365555556e+18
5,618,-98144274398.50768,5555554980.472057,98301387519.96646,3.0850469954732995,-299316676.4971287,-0.00017235699035965865,299734041.88516045,-1.66551365555556e+18
6,618,-98144197633.36537,16666652066.374554,99549288396.24454,2.973379382640404,-295589900.2720061,-0.0005041887287394574,299285164.6648196,-4.996540966666673e+18
7,618,-98144069947.68166,27777717751.828262,101999314063.3586,2.8657764330860185,-288534158.2478682,-0.0008004306307689093,298477321.29879993,-8.327568277777781e+18
8,618,-98143928943.58426,38888749672.16097,105567824830.99344,2.7643300976249616,-278834790.1905404,-0.0010461238208797866,297455535.9427231,-1.1658595588888881e+19
9,618,-98143807027.08748,49999759665.84293,110146188424.34921,2.6704104432002143,-267299253.36941022,-0.0012355256359834988,296371855.54086864,-1.4989622900000004e+19
0,619,-98140807543.3709,-49999758878.875786,110143515438.77054,-2.6703980876440143,-267297862.3484134,0.0012355856046937274,296371855.54086864,1.4989622900000004e+19
1,619,-98140929856.54381,-38888749215.797844,105565036487.82712,-2.7643196361104345,-278833843.061687,0.001046179085214032,297455535.9427231,1.1658595588888881e+19
2,619,-98141071320.72937,-27777717554.869366,101996428724.4342,-2.86576842855328,-288533626.62484056,0.0008004759175765085,298477321.29879993,8.327568277777781e+18
3,619,-98141199423.84875,-16666652018.433151,99546332498.26532,-2.9733743406034043,-295589695.56790465,0.0005042186716320528,299285164.6648196,4.996540966666673e+18
4,619,-98141276440.24509,-5555554978.583007,98298394353.31924,-3.0850452718509134,-299316652.94580084,0.0001723674869919338,299734041.88516045,1.66551365555556e+18
5,619,-98141276440.24509,5555554978.583007,98298394353.31924,3.0850452718509134,-299316652.94580084,-0.0001723674869919338,299734041.88516045,-1.66551365555556e+18
6,619,-98141199423.84875,16666652018.433151,99546332498.26532,2.9733743406034043,-295589695.56790465,-0.0005042186716320528,299285164.6648196,-4.996540966666673e+18
7,619,-98141071320.72937,27777717554.869366,101996428724.4342,2.86576842855328,-288533626.62484056,-0.0008004759175765085,298477321.29879993,-8.327568277777781e+18
8,619,-98140929856.54381,38888749215.797844,105565036487.82712,2.7643196361104345,-278833843.061687,-0.001046179085214032,297455535.9427231,-1.1658595588888881e+19
9,619,-98140807543.3709,49999758878.875786,110143515438.77054,2.6703980876440143,-267297862.3484134,-0.0012355856046937274,296371855.54086864,-1.4989622900000004e+19
0,620,-98137808057.06622,-49999758090.59009,110140842467.10255,-2.670385731488107,-267296471.23318964,0.0012356455774579923,296371855.54086864,1.4989622900000004e+19
1,620,-98137930767.56747,-38888748758.66758,105562248154.13243,-2.7643091740432433,-278832895.8632802,0.0010462343537398782,297455535.9427231,1.1658595588888881e+19
2,620,-98138072692.60406,-27777717357.578484,101993543390.82625,-2.8657604235676546,-288533094.9601432,0.0008005212081441209,298477321.29879993,8.327568277777781e+18
3,620,-98138201213.85529,-16666651970.410774,99543376602.33324,-2.9733692982669626,-295589490.84700346,0.000504248617171372,299285164.6648196,4.996540966666673e+18
4,620,-98138278481.92606,-5555554976.690763,98295401186.90755,-3.085043548123556,-299316629.3924936,0.0001723779845822878,299734041.88516045,1.66551365555556e+18
5,620,-98138278481.92606,5555554976.690763,98295401186.90755,3.085043548123556,-299316629.3924936,-0.0001723779845822878,299734041.88516045,-1.66551365555556e+18
6,620,-98138201213.85529,16666651970.410774,99543376602.33324,2.9733692982669626,-295589490.84700346,-0.000504248617171372,299285164.6648196,-4.996540966666673e+18
7,620,-98138072692.60406,27777717357.578484,101993543390.82625,2.8657604235676546,-288533094.9601432,-0.0008005212081441209,298477321.29879993,-8.327568277777781e+18
8,620,-98137930767.56747,38888748758.66758,105562248154.13243,2.7643091740432433,-278832895.8632802,-0.0010462343537398782,297455535.9427231,-1.1658595588888881e+19
9,620,-98137808057.06622,49999758090.59009,110140842467.10255,2.670385731488107,-267296471.23318964,-0.0012356455774579923,296371855.54086864,-1.4989622900000004e+19
0,621,-98134808568.17323,-49999757300.98566,110138169509.34619,-2.670373374732452,-267295080.02373096,0.0012357055542766282,296371855.54086864,1.4989622900000004e+19
1,621,-98134931676.65501,-38888748300.77012,105559459829.91008,-2.7642987114233457,-278831948.5953135,0.0010462896264577292,297455535.9427231,1.1658595588888881e+19
2,621,-98135074063.3056,-27777717159.955524,101990658062.53514,-2.8657524181291048,-288532563.2537719,0.0008005665024721536,298477321.29879993,8.327568277777781e+18
3,621,-98135203003.38487,-16666651922.307425,99540420708.44844,-2.973364255631052,-295589286.1093008,0.0005042785653577247,299285164.6648196,4.996540966666673e+18
4,621,-98135280523.5506,-5555554974.795303,98292408020.7314,-3.0850418242912183,-299316605.8372068,0.00017238848313083717,299734041.88516045,1.66551365555556e+18
5,621,-98135280523.5506,5555554974.795303,98292408020.7314,3.0850418242912183,-299316605.8372068,-0.00017238848313083717,299734041.88516045,-1.66551365555556e+18
6,621,-98135203003.38487,16666651922.307425,99540420708.44844,2.973364255631052,-295589286.1093008,-0.0005042785653577247,299285164.6648196,-4.996540966666673e+18
7,621,-98135074063.3056,27777717159.955524,101990658062.53514,2.8657524181291048,-288532563.2537719,-0.0008005665024721536,298477321.29879993,-8.327568277777781e+18
8,621,-98134931676.65501,38888748300.77012,105559459829.91008,2.7642987114233457,-278831948.5953135,-0.0010462896264577292,297455535.9427231,-1.1658595588888881e+19
9,621,-98134808568.17323,49999757300.98566,110138169509.34619,2.670373374732452,-267295080.02373096,-0.0012357055542766282,296371855.54086864,-1.4989622900000004e+19
0,622,-98131809076.69167,-49999756510.06238,110135496565.5024,-2.670361017377008,-267293688.72002938,0.0012357655351499695,296371855.54086864,1.4989622900000004e+19
1,622,-98131932583.80626,-38888747842.10533,105556671515.16075,-2.7642882482507,-278831001.2577803,0.0010463449033679896,297455535.9427231,1.1658595588888881e+19
2,622,-98132075432.83386,-27777716962.000465,101987772739.56131,-2.865744412237593,-288532031.5057224,0.0008006118005610138,298477321.29879993,8.327568277777781e+18
3,622,-98132204792.43744,-16666651874.123064,99537464816.6111,-2.9733592126956463,-295589081.3547948,0.0005043085161914204,299285164.6648196,4.996540966666673e+18
4,622,-98132282565.11868,-5555554972.896643,98289414854.79082,-3.0850401003538903,-299316582.2799401,0.00017239898263769844,299734041.88516045,1.66551365555556e+18
5,622,-98132282565.11868,5555554972.896643,98289414854.79082,3.0850401003538903,-299316582.2799401,-0.00017239898263769844,299734041.88516045,-1.66551365555556e+18
6,622,-98132204792.43744,16666651874.123064,99537464816.6111,2.9733592126956463,-295589081.3547948,-0.0005043085161914204,299285164.6648196,-4.996540966666673e+18
7,622,-98132075432.83386,27777716962.000465,101987772739.56131,2.865744412237593,-288532031.5057224,-0.0008006118005610138,298477321.29879993,-8.327568277777781e+18
8,622,-98131932583.80626,38888747842.10533,105556671515.16075,2.7642882482507,-278831001.2577803,-0.0010463449033679896,297455535.9427231,-1.1658595588888881e+19
9,622,-98131809076.69167,49999756510.06238,110135496565.5024,2.670361017377008,-267293688.72002938,-0.0012357655351499695,296371855.54086864,-1.4989622900000004e+19
0,623,-98128809582.6213,-49999755717.82007,110132823635.57211,-2.670348659421735,-267292297.32207692,0.001235825520078351,296371855.54086864,1.4989622900000004e+19
1,623,-98128933489.021,-38888747382.67315,105553883209.88515,-2.764277784525264,-278830053.85067415,0.0010464001844710637,297455535.9427231,1.1658595588888881e+19
2,623,-98129076801.18872,-27777716763.71327,101984887421.90517,-2.865736405893081,-288531499.7159904,0.0008006571024111088,298477321.29879993,8.327568277777781e+18
3,623,-98129206581.013,-16666651825.857656,99534508926.8214,-2.9733541694607193,-295588876.58348364,0.000504338469672769,299285164.6648196,4.996540966666673e+18
4,623,-98129284606.63031,-5555554970.9948015,98286421689.08582,-3.0850383763115623,-299316558.72069347,0.00017240948310298814,299734041.88516045,1.66551365555556e+18
5,623,-98129284606.63031,5555554970.9948015,98286421689.08582,3.0850383763115623,-299316558.72069347,-0.00017240948310298814,299734041.88516045,-1.66551365555556e+18
6,623,-98129206581.013,16666651825.857656,99534508926.8214,2.9733541694607193,-295588876.58348364,-0.000504338469672769,299285164.6648196,-4.996540966666673e+18
7,623,-98129076801.18872,27777716763.71327,101984887421.90517,2.865736405893081,-288531499.7159904,-0.0008006571024111088,298477321.29879993,-8.327568277777781e+18
8,623,-98128933489.021,38888747382.67315,105553883209.88515,2.764277784525264,-278830053.85067415,-0.0010464001844710637,297455535.9427231,-1.1658595588888881e+19
9,623,-98128809582.6213,49999755717.82007,110132823635.57211,2.670348659421735,-267292297.32207692,-0.001235825520078351,296371855.54086864,-1.4989622900000004e+19
0,624,-98125810085.96191,-49999754924.25855,110130150719.55627,-2.670336300866593,-267290905.8298656,0.001235885509062107,296371855.54086864,1.4989622900000004e+19
1,624,-98125934392.29904,-38888746922.47345,105551094914.08397,-2.7642673202469963,-278829106.37398845,0.0010464554697673558,297455535.9427231,1.1658595588888881e+19
2,624,-98126078168.37003,-27777716565.093864,101982002109.56712,-2.865728399095532,-288530967.88457173,0.0008007024080228458,298477321.29879993,8.327568277777781e+18
3,624,-98126208369.11143,-16666651777.511206,99531553039.07948,-2.9733491259262443,-295588671.7953655,0.0005043684258020802,299285164.6648196,4.996540966666673e+18
4,624,-98126286648.08548,-5555554969.089752,98283428523.61641,-3.085036652164225,-299316535.15946656,0.00017241998452682282,299734041.88516045,1.66551365555556e+18
5,624,-98126286648.08548,5555554969.089752,98283428523.61641,3.085036652164225,-299316535.15946656,-0.00017241998452682282,299734041.88516045,-1.66551365555556e+18
6,624,-98126208369.11143,16666651777.511206,99531553039.07948,2.9733491259262443,-295588671.7953655,-0.0005043684258020802,299285164.6648196,-4.996540966666673e+18
7,624,-98126078168.37003,27777716565.093864,101982002109.56712,2.865728399095532,-288530967.88457173,-0.0008007024080228458,298477321.29879993,-8.327568277777781e+18
8,624,-98125934392.29904,38888746922.47345,105551094914.08397,2.7642673202469963,-278829106.37398845,-0.0010464554697673558,297455535.9427231,-1.1658595588888881e+19
9,624,-98125810085.96191,49999754924.25855,110130150719.55627,2.670336300866593,-267290905.8298656,-0.001235885509062107,296371855.54086864,-1.4989622900000004e+19
0,625,-98122810586.71324,-49999754129.37767,110127477817.45583,-2.6703239417115405,-267289514.2433875,0.0012359455021015728,296371855.54086864,1.4989622900000004e+19
1,625,-98122935293.6402,-38888746461.50611,105548306627.7579,-2.7642568554158546,-278828158.8277167,0.0010465107592572706,297455535.9427231,1.1658595588888881e+19
2,625,-98123079534.37766,-27777716366.14221,101979116802.5476,-2.865720391844908,-288530436.0114621,0.0008007477173966323,298477321.29879993,8.327568277777781e+18
3,625,-98123210156.73273,-16666651729.083714,99528597153.38554,-2.973344082092195,-295588466.99043864,0.0005043983845796637,299285164.6648196,4.996540966666673e+18
4,625,-98123288689.48416,-5555554967.181513,98280435358.38263,-3.0850349279118685,-299316511.5962592,0.0001724304869093191,299734041.88516045,1.66551365555556e+18
5,625,-98123288689.48416,5555554967.181513,98280435358.38263,3.0850349279118685,-299316511.5962592,-0.0001724304869093191,299734041.88516045,-1.66551365555556e+18
6,625,-98123210156.73273,16666651729.083714,99528597153.38554,2.973344082092195,-295588466.99043864,-0.0005043983845796637,299285164.6648196,-4.996540966666673e+18
7,625,-98123079534.37766,27777716366.14221,101979116802.5476,2.865720391844908,-288530436.0114621,-0.0008007477173966323,298477321.29879993,-8.327568277777781e+18
8,625,-98122935293.6402,38888746461.50611,105548306627.7579,2.7642568554158546,-278828158.8277167,-0.0010465107592572706,297455535.9427231,-1.1658595588888881e+19
9,625,-98122810586.71324,49999754129.37767,110127477817.45583,2.6703239417115405,-267289514.2433875,-0.0012359455021015728,296371855.54086864,-1.4989622900000004e+19
0,626,-98119811084.87509,-49999753333.17728,110124804929.27171,-2.6703115819565375,-267288122.56263456,0.0012360054991970824,296371855.54086864,1.4989622900000004e+19
1,626,-98119936193.04425,-38888745999.77106,105545518350.90765,-2.764246390031797,-278827211.2118524,0.0010465660529412127,297455535.9427231,1.1658595588888881e+19
2,626,-98120080899.21149,-27777716166.858273,101976231500.84703,-2.8657123841411716,-288529904.0966572,0.0008007930305328757,298477321.29879993,8.327568277777781e+18
3,626,-98120211943.87679,-16666651680.575186,99525641269.73973,-2.973339037958544,-295588262.1687012,0.0005044283460058293,299285164.6648196,4.996540966666673e+18
4,626,-98120290730.82637,-5555554965.270059,98277442193.38449,-3.0850332035544836,-299316488.0310711,0.00017244099025059352,299734041.88516045,1.66551365555556e+18
5,626,-98120290730.82637,5555554965.270059,98277442193.38449,3.0850332035544836,-299316488.0310711,-0.00017244099025059352,299734041.88516045,-1.66551365555556e+18
6,626,-98120211943.87679,16666651680.575186,99525641269.73973,2.973339037958544,-295588262.1687012,-0.0005044283460058293,299285164.6648196,-4.996540966666673e+18
7,626,-98120080899.21149,27777716166.858273,101976231500.84703,2.8657123841411716,-288529904.0966572,-0.0008007930305328757,298477321.29879993,-8.327568277777781e+18
8,626,-98119936193.04425,38888745999.77106,105545518350.90765,2.764246390031797,-278827211.2118524,-0.0010465660529412127,297455535.9427231,-1.1658595588888881e+19
9,626,-98119811084.87509,49999753333.17728,110124804929.27171,2.6703115819565375,-267288122.56263456,-0.0012360054991970824,296371855.54086864,-1.4989622900000004e+19
0,627,-98116811580.44719,-49999752535.657196,110122132055.00488,-2.6702992216015433,-267286730.78759885,0.001236065500348971,296371855.54086864,1.4989622900000004e+19
1,627,-98116937090.51102,-38888745537.26817,105542730083.5339,-2.764235924094782,-278826263.52638894,0.0010466213508195865,297455535.9427231,1.1658595588888881e+19
2,627,-98117082262.87138,-27777715967.241978,101973346204.4658,-2.865704375984285,-288529372.1401529,0.0008008383474319834,298477321.29879993,8.327568277777781e+18
3,627,-98117213730.54358,-16666651631.985582,99522685388.14223,-2.973333993525266,-295588057.3301513,0.0005044583100808869,299285164.6648196,4.996540966666673e+18
4,627,-98117292772.1121,-5555554963.355404,98274449028.62201,-3.0850314790920605,-299316464.4639022,0.00017245149455076273,299734041.88516045,1.66551365555556e+18
5,627,-98117292772.1121,5555554963.355404,98274449028.62201,3.0850314790920605,-299316464.4639022,-0.00017245149455076273,299734041.88516045,-1.66551365555556e+18
6,627,-98117213730.54358,16666651631.985582,99522685388.14223,2.973333993525266,-295588057.3301513,-0.0005044583100808869,299285164.6648196,-4.996540966666673e+18
7,627,-98117082262.87138,27777715967.241978,101973346204.4658,2.865704375984285,-288529372.1401529,-0.0008008383474319834,298477321.29879993,-8.327568277777781e+18
8,627,-98116937090.51102,38888745537.26817,105542730083.5339,2.764235924094782,-278826263.52638894,-0.0010466213508195865,297455535.9427231,-1.1658595588888881e+19
9,627,-98116811580.44719,49999752535.657196,110122132055.00488,2.6702992216015433,-267286730.78759885,-0.001236065500348971,296371855.54086864,-1.4989622900000004e+19
0,628,-98113812073.4293,-49999751736.817314,110119459194.65628,-2.670286860646517,-267285338.9182724,0.001236125505557573,296371855.54086864,1.4989622900000004e+19
1,628,-98113937986.04031,-38888745073.99737,105539941825.63736,-2.7642254576047667,-278825315.7713198,0.0010466766528927965,297455535.9427231,1.1658595588888881e+19
2,628,-98114083625.35722,-27777715767.293327,101970460913.40436,-2.8656963673742104,-288528840.1419448,0.0008008836680943629,298477321.29879993,8.327568277777781e+18
3,628,-98114215516.73305,-16666651583.314907,99519729508.59319,-2.9733289487923336,-295587852.47478724,0.0005044882768051465,299285164.6648196,4.996540966666673e+18
4,628,-98114294813.34134,-5555554961.437568,98271455864.09521,-3.0850297545245895,-299316440.8947521,0.00017246199980994336,299734041.88516045,1.66551365555556e+18
5,628,-98114294813.34134,5555554961.437568,98271455864.09521,3.0850297545245895,-299316440.8947521,-0.00017246199980994336,299734041.88516045,-1.66551365555556e+18
6,628,-98114215516.73305,16666651583.314907,99519729508.59319,2.9733289487923336,-295587852.47478724,-0.0005044882768051465,299285164.6648196,-4.996540966666673e+18
7,628,-98114083625.35722,27777715767.293327,101970460913.40436,2.8656963673742104,-288528840.1419448,-0.0008008836680943629,298477321.29879993,-8.327568277777781e+18
8,628,-98113937986.04031,38888745073.99737,105539941825.63736,2.7642254576047667,-278825315.7713198,-0.0010466766528927965,297455535.9427231,-1.1658595588888881e+19
9,628,-98113812073.4293,49999751736.817314,110119459194.65628,2.670286860646517,-267285338.9182724,-0.001236125505557573,296371855.54086864,-1.4989622900000004e+19
0,629,-98110812563.82123,-49999750936.65743,110116786348.22684,-2.6702744990914185,-267283946.9546472,0.0012361855148232234,296371855.54086864,1.4989622900000004e+19
1,629,-98110938879.63191,-38888744609.958534,105537153577.2187,-2.76421499056171,-278824367.94663846,0.0010467319591612478,297455535.9427231,1.1658595588888881e+19
2,629,-98111084986.66887,-27777715567.01225,101967575627.6631,-2.8656883583109103,-288528308.1020288,0.0008009289925204219,298477321.29879993,8.327568277777781e+18
3,629,-98111217302.44513,-16666651534.563116,99516773631.09279,-2.973323903759721,-295587647.60260713,0.0005045182461789181,299285164.6648196,4.996540966666673e+18
4,629,-98111296854.51408,-5555554959.516525,98268462699.80412,-3.085028029852061,-299316417.3236206,0.00017247250602825205,299734041.88516045,1.66551365555556e+18
5,629,-98111296854.51408,5555554959.516525,98268462699.80412,3.085028029852061,-299316417.3236206,-0.00017247250602825205,299734041.88516045,-1.66551365555556e+18
6,629,-98111217302.44513,16666651534.563116,99516773631.09279,2.973323903759721,-295587647.60260713,-0.0005045182461789181,299285164.6648196,-4.996540966666673e+18
7,629,-98111084986.66887,27777715567.01225,101967575627.6631,2.8656883583109103,-288528308.1020288,-0.0008009289925204219,298477321.29879993,-8.327568277777781e+18
8,629,-98110938879.63191,38888744609.958534,105537153577.2187,2.76421499056171,-278824367.94663846,-0.0010467319591612478,297455535.9427231,-1.1658595588888881e+19
9,629,-98110812563.82123,49999750936.65743,110116786348.22684,2.6702744990914185,-267283946.9546472,-0.0012361855148232234,296371855.54086864,-1.4989622900000004e+19
0,630,-98107813051.62268,-49999750135.17739,110114113515.7175,-2.670262136936207,-267282554.8967153,0.0012362455281462572,296371855.54086864,1.4989622900000004e+19
1,630,-98107939771.28563,-38888744145.15158,105534365338.27866,-2.7642045229655694,-278823420.0523384,0.0010467872696253448,297455535.9427231,1.1658595588888881e+19
2,630,-98108086346.80618,-27777715366.39866,101964690347.24245,-2.8656803487943474,-288527776.0204005,0.0008009743207105679,298477321.29879993,8.327568277777781e+18
3,630,-98108219087.67978,-16666651485.730213,99513817755.64119,-2.9733188584274015,-295587442.71360916,0.0005045482182025116,299285164.6648196,4.996540966666673e+18
4,630,-98108298895.63033,-5555554957.59229,98265469535.74875,-3.0850263050744657,-299316393.7505076,0.00017248301320580545,299734041.88516045,1.66551365555556e+18
5,630,-98108298895.63033,5555554957.59229,98265469535.74875,3.0850263050744657,-299316393.7505076,-0.00017248301320580545,299734041.88516045,-1.66551365555556e+18
6,630,-98108219087.67978,16666651485.730213,99513817755.64119,2.9733188584274015,-295587442.71360916,-0.0005045482182025116,299285164.6648196,-4.996540966666673e+18
7,630,-98108086346.80618,27777715366.39866,101964690347.24245,2.8656803487943474,-288527776.0204005,-0.0008009743207105679,298477321.29879993,-8.327568277777781e+18
8,630,-98107939771.28563,38888744145.15158,105534365338.27866,2.7642045229655694,-278823420.0523384,-0.0010467872696253448,297455535.9427231,-1.1658595588888881e+19
9,630,-98107813051.62268,49999750135.17739,110114113515.7175,2.670262136936207,-267282554.8967153,-0.0012362455281462572,296371855.54086864,-1.4989622900000004e+19
0,631,-98104813536.83347,-49999749332.377045,110111440697.12921,-2.6702497741808418,-267281162.74446872,0.0012363055455270088,296371855.54086864,1.4989622900000004e+19
1,631,-98104940661.0013,-38888743679.5764,105531577108.8179,-2.7641940548163033,-278822472.0884131,0.0010468425842854923,297455535.9427231,1.1658595588888881e+19
2,631,-98105087705.76906,-27777715165.45256,101961805072.14282,-2.8656723388244836,-288527243.8970558,0.0008010196526652087,298477321.29879993,8.327568277777781e+18
3,631,-98105220872.43692,-16666651436.816204,99510861882.23857,-2.9733138127953485,-295587237.80779153,0.000504578192876237,299285164.6648196,4.996540966666673e+18
4,631,-98105300936.69005,-5555554955.664838,98262476371.92912,-3.085024580191794,-299316370.1754128,0.00017249352134272026,299734041.88516045,1.66551365555556e+18
5,631,-98105300936.69005,5555554955.664838,98262476371.92912,3.085024580191794,-299316370.1754128,-0.00017249352134272026,299734041.88516045,-1.66551365555556e+18
